College Name,Subject,Topics Covered,College,Subject Code,Subject Name,Cluster
Anna University - Chennai (Reg 2021),PH3256 - PHYSICS FOR INFORMATION SCIENCE L T P C,"ELECTRICAL PROPERTIES OF MATERIALS Classical free electron theory, Expression for electrical conductivity, Thermal conductivity, expression, Wiedemann, Franz law, Success and failures, electrons in metals, Particle in a three dimensional box, degenerate states, Fermi, Dirac statistics, Density of energy states, Electron in periodic potential, Energy bands in solids, tight binding approximation, Electron effective mass, concept of hole. SEMICONDUCTOR PHYSICS Intrinsic Semiconductors, Energy band diagram, direct and indirect band gap semiconductors, Carrier concentration in intrinsic semiconductors, extrinsic semiconductors, Carrier concentration in N, type & P, type semiconductors, Variation of carrier concentration with temperature, variation of Fermi level with temperature and impurity concentration, Carrier transport in Semiconductor, random motion, drift, mobility and diffusion, Hall effect and devices, Ohmic contacts, Schottky diode. MAGNETIC PROPERTIES OF MATERIALS Magnetic dipole moment, atomic magnetic moments, magnetic permeability and susceptibility, Magnetic material classification, diamagnetism, paramagnetism, ferromagnetism, antiferromagnetism, ferrimagnetism, Ferromagnetism, origin and exchange interaction, saturation magnetization and Curie temperature, Domain Theory, M versus H behaviour, Hard and soft magnetic materials, Magnetic principle in computer data storage, Magnetic hard disc . OPTICAL PROPERTIES OF MATERIALS Classification of optical materials, carrier generation and recombination processes, Absorption emission and scattering of light in metals, insulators and semiconductors, photo current in a P, N diode, solar cell, Organic LED, Laser diodes, Optical data storage techniques. NANODEVICES AND QUANTUM COMPUTING Introduction, quantum confinement, quantum structures, quantum wells, wires and dots, band gap of nanomaterials. Tunneling, Single electron phenomena, Coulomb blockade, resonant, tunneling diode, single electron transistor, quantum cellular automata, Quantum system for information processing, quantum states, classical bits, quantum bits or qubits, CNOT gate, multiple qubits, Bloch sphere, quantum gates, advantage of quantum computing over classical computing.",Anna_University_Pure_Topics_Final,,,2
Anna University - Chennai (Reg 2021),BE3251 - BASIC ELECTRICAL AND ELECTRONICS ENGINEERING L T P C,"ELECTRICAL CIRCUITS DC Circuits, Circuit Components, Conductor, Resistor, Inductor, Capacitor, Ohm’s Law, Kirchhoff’s Laws, Independent and Dependent Sources, Simple problems, Nodal Analysis, Mesh analysis with Independent sources only Introduction to AC Circuits and Parameters, Waveforms, Average value, RMS Value, Instantaneous power, real power, reactive power and apparent power, power factor, Steady state analysis of RLC circuits ELECTRICAL MACHINES Construction and Working principle, DC Separately and Self excited Generators, EMF equation, Types and Applications. Working Principle of DC motors, Torque Equation, Types and Applications. Construction, Three phase Alternator, Synchronous motor and Three Phase Induction Motor. ANALOG ELECTRONICS Resistor, Inductor and Capacitor in Electronic Circuits, Semiconductor Materials, Silicon &Germanium, PN Junction Diodes, Zener Diode, Characteristics Applications, Bipolar Junction Transistor, Biasing, JFET, MOSFET, IGBT, Types, V Characteristics and Applications, Rectifier and Inverters DIGITAL ELECTRONICS Review of number systems, binary codes, error detection and correction codes, Combinational logic, representation of logic functions, SOP and POS forms, map representations, Standards and calibration, Operating Principle, types, Moving Coil and Moving Iron meters, Measurement of three phase power, Energy Meter, Instrument Transformers, CT and PT, Block diagram, Data acquisition.",Anna_University_Pure_Topics_Final,,,2
Anna University - Chennai (Reg 2021),GE3251 - ENGINEERING GRAPHICS L T P C,"PLANE CURVES Basic Geometrical constructions, Curves used in engineering practices, Conics — Construction of ellipse, LINES AND PLANE SURFACE Orthographic projection, principles, Principal planes, First angle projection, pyramids, cylinder, Visualization principles —Representation of Three Dimensional objects — Layout of views, Prisms, cylinders, cones, combination of two solid objects in simple vertical positions, Perspective projection of simple solids",Anna_University_Pure_Topics_Final,,,2
Anna University - Chennai (Reg 2021),CS3251 - PROGRAMMING IN C L T P C,"BASICS OF C PROGRAMMING Introduction to programming paradigms, Applications of C Language, Structure of C program, C programming, Data Types, Constants, Enumeration Constants, Keywords, Operators, Precedence and Associativity, Expressions, Input/Output statements, Assignment statements, Decision making statements, Switch statement, Looping statements, Preprocessor directives, Compilation process ARRAYS AND STRINGS Introduction to Arrays, Declaration, Initialization, One dimensional array, Two dimensional arrays, String operations, length, compare, concatenate, copy, Selection sort, linear and binary search. FUNCTIONS AND POINTERS Modular programming, Function prototype, function call, Built, in functions, Recursion, Binary Search using recursive functions, Pointers, Pointer operators, Pointer arithmetic, Arrays and pointers, Array of pointers, Parameter passing, Pass by value, Pass by reference. STRUCTURES AND UNION Structure, Nested structures, Pointer and Structures, Array of structures, Self referential structures, Dynamic memory allocation, Singly linked list, typedef, Union, Storage classes and Visibility. FILE PROCESSING Files, Types of file processing, Sequential access, Random access, Sequential access file, Random access file, Command line arguments.",Anna_University_Pure_Topics_Final,,,1
Anna University - Chennai (Reg 2021),GE3252 - TAMILS AND TECHNOLOGY L T P C,"WEAVING AND CERAMIC TECHNOLOGY Weaving Industry during Sangam Age, Ceramic technology, Black and Red Ware Potteries, Building materials and Hero stones of Sangam age, Details of Stage Constructions in Silappathikaram, Sculptures and Temples of Mamallapuram, Great Temples of Cholas and other worship places, Temples of Nayaka Period, Type study, Thirumalai Nayakar Mahal, Chetti Nadu Houses, Indo, Metallurgical studies, Iron industry, Iron smelting, steel, Copper and gold, Coins as source of history, Minting of Coins, Beads making, industries Stone beads, Glass beads, Terracotta beads, Shell beads/ bone beats, Archeological evidences, Gem stone types described in Silappathikaram. AGRICULTURE AND IRRIGATION TECHNOLOGY Dam, Tank, ponds, Sluice, Significance of Kumizhi Thoompu of Chola Period, Animal Husbandry, Wells designed for cattle use, Agriculture and Agro Processing, Knowledge of Sea, Fisheries, Pearl, Conche diving, Ancient Knowledge of Ocean, Knowledge Specific Society. SCIENTIFIC TAMIL & TAMIL COMPUTING Development of Scientific Tamil, Tamil computing, Digitalization of Tamil Books, Development of Tamil Software, Tamil Virtual Academy, Tamil Digital Library, Online Tamil Dictionaries, Sorkuvai Project.",Anna_University_Pure_Topics_Final,,,2
Anna University - Chennai (Reg 2021),GE3272 - COMMUNICATION LABORATORY L T P C,"Role Play Exercises Based on Workplace Contexts, talking about competition, discussing progress toward goals, talking about experiences, talking about events in life, discussing past events, discussing news stories, talking about frequency, talking about travel problems, discussing travel procedures, describing arrangements, discussing plans and decisions, discussing purposes and reasons, understanding common technology terms, discussing predictions, describing the climate, discussing forecasts and scenarios, talking about purchasing, discussing likes and dislikes, discussing feelings about experiences, discussing imaginary scenarios Writing, short essays and reports, formal/semi, formal letters. Speaking, discussing the natural environment, describing systems, describing position and movement, explaining rules, understanding technical instructions, describing things relatively, describing clothing, discussing safety issues talking about electrical devices, describing controlling actions, job application",Anna_University_Pure_Topics_Final,,,2
Anna University - Chennai (Reg 2021),MA3354 - DISCRETE MATHEMATICS L T P C,"LOGIC AND PROOFS Propositional logic, Propositional equivalences, Predicates and quantifiers, Nested quantifiers, Rules of inference, Proof methods and strategy. COMBINATORICS Mathematical induction, Strong induction and well ordering, The basics of counting, The pigeonhole principle, Permutations and combinations, Recurrence relations, Solving linear recurrence relations, Generating functions, Inclusion and exclusion principle and its applications. GRAPHS Graphs and graph models, Graph terminology and special types of graphs, Matrix representation of graphs and graph isomorphism, Connectivity, Euler and Hamilton paths. ALGEBRAIC STRUCTURES Algebraic systems, Semi groups and monoids, Groups, Subgroups, Homomorphism’s, Normal subgroup and cosets, Lagrange’s theorem, Posets, Lattices as posets, Properties of lattices, Lattices as algebraic systems, Sub lattices, Direct product and homomorphism, Some special lattices, Boolean algebra, Sub Boolean Algebra, Boolean Homomorphism.",Anna_University_Pure_Topics_Final,,,0
Anna University - Chennai (Reg 2021),CS3351 - DIGITAL PRINCIPLES AND COMPUTER ORGANIZATION L T P C,"COMBINATIONAL LOGIC Combinational Circuits, Karnaugh Map, Analysis and Design Procedures, Binary Adder, Subtractor, Decimal Adder, Magnitude Comparator, Decoder, Encoder, Multiplexers, Demultiplexers SYNCHRONOUS SEQUENTIAL LOGIC Introduction to Sequential Circuits, Flip, Flops, operation and excitation tables, Triggering of FF, Analysis and design of clocked sequential circuits, Design, Moore/Mealy models, state minimization, state assignment, circuit implementation, Registers, Counters. COMPUTER FUNDAMENTALS Functional Units of a Digital Computer, Von Neumann Architecture, Operation and Operands of Computer Hardware Instruction, Instruction Set Architecture, Memory Location, Address and Operation, Instruction and Instruction Sequencing, Addressing Modes, Encoding of Machine Instruction, Interaction between Assembly and High Level Language. PROCESSOR Instruction Execution, Building a Data Path, Designing a Control Unit, Hardwired Control, Microprogrammed Control, Pipelining, Data Hazard, Control Hazards. MEMORY AND I/O Memory Concepts and Hierarchy, Memory Management, Cache Memories, Mapping and Replacement Techniques, Virtual Memory, Accessing I/O, Parallel and Serial Interface, Interrupt I/O, Interconnection Standards, SATA",Anna_University_Pure_Topics_Final,,,1
Anna University - Chennai (Reg 2021),CS3352 - FOUNDATIONS OF DATA SCIENCE L T P C,"facets of data, Data Science Process, Defining research goals, Retrieving data, Data preparation, Exploratory Data analysis, build the model, presenting findings and building applications, Data Mining, Data Warehousing, Basic Statistical descriptions of Data DESCRIBING DATA Types of Data, Types of Variables, Describing Data with Tables and Graphs, Describing Data with Averages, Describing Variability, Normal Distributions and Standard Scores DESCRIBING RELATIONSHIPS Correlation, Scatter plots, correlation coefficient for quantitative data, computational formula for correlation coefficient, Regression, regression line, least squares regression line, Standard error of estimate, interpretation of r2, multiple regression equations, aggregations, computations on arrays, comparisons, masks, boolean logic, fancy indexing, structured arrays, Data manipulation with Pandas, data indexing and selection, operating on data, missing data, Hierarchical indexing, combining datasets, aggregation and grouping, pivot tables DATA VISUALIZATION Importing Matplotlib, Line plots, visualizing errors, density and contour plots, Histograms, legends, colors, subplots, text and annotation, customization, three dimensional plotting, Geographic Data with Basemap, Visualization with Seaborn.",Anna_University_Pure_Topics_Final,,,4
Anna University - Chennai (Reg 2021),CS3301 - DATA STRUCTURES L T P C,"LISTS Abstract Data Types, List ADT, Array, based implementation, Linked list implementation, Singly linked lists, Circularly linked lists, Doubly, linked lists, Applications of lists, Polynomial ADT, Radix Sort, Multilists. STACKS AND QUEUES Stack ADT, Operations, Applications, Balancing Symbols, Evaluating arithmetic expressions, Infix to Postfix conversion, Function Calls, Queue ADT, Circular Queue, DeQueue, Applications of Queues. TREES Tree ADT, Tree Traversals, Binary Tree ADT, Expression trees, Binary Search Tree ADT, AVL Trees, Priority Queue, Binary Heap. MULTIWAY SEARCH TREES AND GRAPHS B, Tree, B+ Tree, Representation of Graphs, Types of Graph, Breadth, first traversal, Depth, connectivity, Euler circuits, Topological Sort, Dijkstra's algorithm, Minimum Spanning Tree, Prim's algorithm, Kruskal's algorithm SEARCHING, SORTING AND HASHING TECHNIQUES Searching, Linear Search, Binary Search. Sorting, Bubble sort, Selection sort, Insertion sort, Shell sort, . Merge Sort, Hashing, Hash Functions, Separate Chaining, Open Addressing, Rehashing, Extendible Hashing.",Anna_University_Pure_Topics_Final,,,1
Anna University - Chennai (Reg 2021),CS3391 - OBJECT ORIENTED PROGRAMMING L T P C,"Object oriented programming paradigms, Features of Object Oriented Programming, Java Buzzwords, Data Types, Variables and Arrays, Operators, Control Statements, Programming Structures in Java, Defining classes in Java, Constructors, Methods, Access specifiers, Static members, Java Doc comments INHERITANCE, PACKAGES AND INTERFACES Overloading Methods, Objects as Parameters, Returning Objects, Static, Nested and Inner Classes. Inheritance, Basics, Types of Inheritance, Super keyword, Method Overriding, Dynamic Method Dispatch, Abstract Classes, final with Inheritance. Packages and Interfaces, Packages, Packages and Member Access, Importing Packages, Interfaces. EXCEPTION HANDLING AND MULTITHREADING Exception Handling basics, Multiple catch Clauses, Nested try Statements, Java’s Built, in Exceptions, User defined Exception. Multithreaded Programming, Java Thread Model, Creating a Thread and Multiple Threads, Priorities, Synchronization, Inter Thread Communication, Suspending, Resuming, and Stopping Threads, Multithreading. Wrappers, Auto boxing. I/O, GENERICS, STRING HANDLING I/O Basics, Generic Programming, Generic classes, Generic Methods, Bounded Types, Basic String class, methods and String Buffer Class. JAVAFX EVENT HANDLING, CONTROLS AND COMPONENTS JAVAFX Events and Controls, Event Basics, Handling Key and Mouse Events. Controls, Checkbox, ToggleButton, RadioButtons, ListView, ComboBox, ChoiceBox, Text Controls, ScrollPane. Layouts, FlowPane, HBox and VBox, BorderPane, StackPane, GridPane. Menus, Menu, Menu bars, MenuItem.",Anna_University_Pure_Topics_Final,,,1
Anna University - Chennai (Reg 2021),CS3452 - THEORY OF COMPUTATION L T P C,"Finite Automata, Deterministic Finite Automata, deterministic Finite Automata, Equivalence between NFA and DFA, Finite Automata with Epsilon transitions, Equivalence of NFA and DFA, Equivalence of NFAs with and without ε, moves, Conversion of NFA into DFA, Minimization of DFAs. REGULAR EXPRESSIONS AND LANGUAGES Regular expression, Regular Languages, Equivalence of Finite Automata and regular expressions, Proving languages to be not regular, Chomsky‘s hierarchy of languages, Context, Free Grammar and Languages, Derivations and Parse trees, Ambiguity in grammars and languages, Push Down Automata, Moves, Instantaneous descriptions, Languages of pushdown automata, Equivalence of pushdown automata and CFG, CFG to PDA, PDA to CFG, Deterministic Pushdown Automata. NORMAL FORMS AND TURING MACHINES Normal forms for CFG, Simplification of CFG, Chomsky Normal Form and Greibach Normal Form, Pumping lemma for CFL, Closure properties of Context Free Languages, Turing Machine, Basic model, Instantaneous Description, Language acceptance by TM, TM as Computer of Integer functions, Programming techniques for Turing machines . UNDECIDABILITY Unsolvable Problems and Computable Functions, MPCP, Recursive and recursively enumerable languages, Properties, Universal Turing machine, Tractable and Intractable problems, P and NP completeness, Kruskal’s algorithm, Travelling Salesman Problem, CNF SAT problems.",Anna_University_Pure_Topics_Final,,,0
Anna University - Chennai (Reg 2021),CS3491 - ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING L T P C,"PROBLEM SOLVING Introduction to AI, AI Applications, Problem solving agents, search algorithms, uninformed search strategies, Heuristic search strategies, Local search and optimization problems, adversarial search, constraint satisfaction problems PROBABILISTIC REASONING Acting under uncertainty, Bayesian inference, naïve bayes models. Probabilistic reasoning, Bayesian networks, exact inference in BN, approximate inference in BN, causal networks. SUPERVISED LEARNING Introduction to machine learning, Linear Regression Models, Least squares, single & multiple variables, Bayesian linear regression, gradient descent, Linear Classification Models, Discriminant function, Probabilistic discriminative model, Logistic regression, Probabilistic generative model, Naive Bayes, Maximum margin classifier, Support vector machine, Decision Tree, Random forests ENSEMBLE TECHNIQUES AND UNSUPERVISED LEARNING Combining multiple learners, Model combination schemes, Voting, Ensemble Learning, bagging, boosting, stacking, Unsupervised learning, means, Instance Based Learning, Gaussian mixture models and Expectation maximization NEURAL NETWORKS Perceptron, Multilayer perceptron, activation functions, network training, gradient descent optimization, stochastic gradient descent, error backpropagation, from shallow networks to deep networks, Unit saturation, ReLU, hyperparameter tuning, batch normalization, regularization, dropout.",Anna_University_Pure_Topics_Final,,,4
Anna University - Chennai (Reg 2021),CS3492 - DATABASE MANAGEMENT SYSTEMS L T P C,"RELATIONAL DATABASES Purpose of Database System, Views of data, Data Models, Database System Architecture, Relational Model, Keys, Relational Algebra, SQL fundamentals, Advanced SQL features, Embedded SQL, Dynamic SQL DATABASE DESIGN Entity, Relationship model, R Diagrams, Enhanced, ER Model, Relational Mapping, Functional Dependencies, loss Decomposition, First, Second, Third Normal Forms, Dependency Preservation, Boyce/Codd Normal Form, Multi, valued Dependencies and Fourth Normal Form, Join Dependencies and Fifth Normal Form TRANSACTIONS Transaction Concepts, ACID Properties, Schedules, Serializability, Transaction support in SQL, Concurrency control, Two Phase Locking, Timestamp, Multiversion, Validation and Snapshot isolation, Multiple Granularity locking, Deadlock Handling, Recovery Concepts, Recovery based on deferred and immediate update, Shadow paging, ARIES Algorithm IMPLEMENTATION TECHNIQUES RAID, File Organization, Organization of Records in Files, Data dictionary Storage, Column Oriented Storage, Indexing and Hashing, Ordered Indices, B+ tree Index Files, B tree Index Files, Static Hashing, Dynamic Hashing, Algorithms for Selection, Sorting and join operations, Query optimization using Heuristics, Cost Estimation. ADVANCED TOPICS Distributed Databases, Architecture, Data Storage, Transaction Processing, Query processing and optimization, NOSQL Databases, CAP Theorem, Document Based systems, Key value Stores, Column Based Systems, Graph Databases. Database Security, Security issues, Access control based on privileges, Role Based access control, SQL Injection, Statistical Database security, Flow control, Encryption and Public Key infrastructures, Challenges",Anna_University_Pure_Topics_Final,,,4
Anna University - Chennai (Reg 2021),CS3401 - ALGORITHMS L T P C,"Time and space complexity, Asymptotic Notations and its properties Best case, Worst case and average case analysis, Recurrence relation, substitution method, Lower bounds, searching, linear search, binary search and Interpolation Search, Pattern search, The naïve string, matching algorithm, Rabin, Karp algorithm, Knuth, Morris, Pratt algorithm. Sorting, Insertion sort, heap sort GRAPH ALGORITHMS Graph algorithms, Representations of graphs, Graph traversal, applications, Connectivity, strong connectivity, connectivity, Minimum spanning tree, Kruskal’s and Prim’s algorithm, Shortest path, Bellman, Ford algorithm, Dijkstra’s algorithm, Floyd, Warshall algorithm Network flow, Flow networks, Ford, Fulkerson method, Matching, Maximum bipartite matching ALGORITHM DESIGN TECHNIQUES Divide and Conquer methodology, Finding maximum and minimum, Merge sort, Quick sort Dynamic programming, Elements of dynamic programming — Matrix, chain multiplication, Multi stage graph — Optimal Binary Search Trees. Greedy Technique, Elements of the greedy strategy, Activity, selection problem, Optimal Merge pattern — Huffman Trees. STATE SPACE SEARCH ALGORITHMS Backtracking, Queens problem, Hamiltonian Circuit Problem, Subset Sum Problem, Graph colouring problem Branch and Bound, Solving 15, Puzzle problem, Assignment problem, Knapsack Problem, Travelling Salesman Problem NP, COMPLETE AND APPROXIMATION ALGORITHM Tractable and intractable problems, Polynomial time algorithms, Venn diagram representation, algorithms, hardness and NP, completeness, Bin Packing problem, Problem reduction, CNF problem. Approximation Algorithms, Randomized Algorithms, concept and application, primality testing, randomized quick sort, Finding kth smallest number",Anna_University_Pure_Topics_Final,,,0
